header,type,class,mechanism,group
MEG_5236|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5237|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5238|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5239|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5240|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5241|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5242|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5243|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5244|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5245|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5246|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5247|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5248|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5249|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5250|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5251|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5252|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5253|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5254|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5256|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5257|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5258|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5259|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5260|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5261|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5262|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5263|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5264|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5265|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5266|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5267|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5268|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5269|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5270|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5271|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5272|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5273|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5274|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5275|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5276|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5277|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_5278|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5279|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5280|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5281|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5282|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5283|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5284|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5285|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5286|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5287|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5288|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5289|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5290|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5291|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5292|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5293|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5294|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5295|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5296|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5297|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5298|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5299|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5300|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5301|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5302|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5303|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5304|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5305|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5306|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5307|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5308|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5309|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5310|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5311|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5312|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5313|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5314|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5315|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5316|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5317|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5318|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5319|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5320|Drugs|betalactams|Class_A_betalactamases|OXY,Drugs,betalactams,Class A betalactamases,OXY
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,Biocides,Multi-biocide resistance,Multi-biocide resistance regulator,OXYRKP
MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation,Drugs,Pactamycin,Pactamycin-resistant 16S ribosomal subunit protein,P16S
MEG_5323|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,Drugs,Pleuromutilin,Pleuromutilin-resistant 23S rRNA mutation,P23S
MEG_5324|Drugs|betalactams|Class_C_betalactamases|PAC,Drugs,betalactams,Class C betalactamases,PAC
MEG_5325|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5326|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5327|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5328|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5329|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5330|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5331|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5336|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5337|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5338|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5339|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5340|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5342|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5344|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5345|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5347|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5349|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5351|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5353|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5354|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5356|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5358|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5360|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5361|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5362|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_5364|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5369|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5370|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5371|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5372|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5376|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5377|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5378|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5380|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5383|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5385|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5386|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5389|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PAREF
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PAREF
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARY
MEG_5397|Drugs|Fluoroquinolones|Fluoroquinolone_ABC_efflux_pump|PATA,Drugs,Fluoroquinolones,Fluoroquinolone ABC efflux pump,PATA
MEG_5398|Drugs|Fluoroquinolones|Fluoroquinolone_ABC_efflux_pump|PATB,Drugs,Fluoroquinolones,Fluoroquinolone ABC efflux pump,PATB
MEG_5399|Drugs|betalactams|Penicillin_binding_protein|PBP1A|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP1A
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5401|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5402|Drugs|betalactams|Penicillin_binding_protein|PBP2,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5403|Drugs|betalactams|Penicillin_binding_protein|PBP2,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5404|Drugs|betalactams|Penicillin_binding_protein|PBP2,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5405|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_5406|Drugs|betalactams|Penicillin_binding_protein|PBP2B|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP2B
MEG_5407|Drugs|betalactams|Penicillin_binding_protein|PBP2X|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP2X
MEG_5408|Drugs|betalactams|Penicillin_binding_protein|PBP3|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP3
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,Drugs,betalactams,Penicillin binding protein,PBP4B
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,Metals,Lead resistance,Lead P-type ATPase transporter,PBRA
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB,Metals,Lead resistance,Lead P-type ATPase transporter,PBRB
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD,Metals,Lead resistance,Lead P-type ATPase transporter,PBRD
MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,Metals,Lead resistance,Lead P-type ATPase regulator,PBRR
MEG_5414|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRT,Metals,Lead resistance,Lead P-type ATPase transporter,PBRT
MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,Biocides,Multi-biocide resistance,Multi-biocide resistance regulator,PCM
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,Metals,Copper resistance,Copper resistance protein,PCOA
MEG_5417|Metals|Copper_resistance|Copper_resistance_protein|PCOB,Metals,Copper resistance,Copper resistance protein,PCOB
